isoform_id	normalized_count
uc002ucu.1	0.3998
uc002ucv.1	0.0000
uc002ucw.1	0.0000
uc001rpa.2	4248.9791
uc001rpb.2	106.1947
uc001rpc.2	116.5343
uc001rpd.2	7.1969
uc001rpe.2	24.1417
uc009zkj.1	5.1458
uc010slh.1	1.0875
uc001rpg.2	1110.6301
uc001rph.2	27.1644
uc010sli.1	1550.2586
uc003cyn.3	27.7122
uc011bdl.1	1.0755
uc011bdm.1	0.0000
uc001rpi.2	0.0000
uc001rpj.2	7.1969
uc009zkl.2	0.0000
uc004djk.3	13.5582
uc010nid.2	58.8109
uc001xfg.1	225.3239
uc001xfh.1	87.0469
uc001xfi.2	0.0000
uc001xfj.1	6.5172
uc001xfk.2	23.4580
uc010trz.1	55.0845
uc002eob.1	15.1775
uc002eoc.1	8.6683
uc002eod.1	155.2658
uc002eoe.1	0.8117
uc010vil.1	0.0000
uc002fhg.1	0.0000
uc003jqd.2	0.0000
uc003jqe.2	2.5669
uc003jqf.2	234.5799
uc010ivx.2	4.2062
uc010ivy.2	6.5372
uc002utg.3	132.5115
uc002uth.3	116.1504
uc010zgp.1	443.0470
uc002jja.2	1683.2938
uc002jjb.2	377.3550
uc002jjc.1	24.0577
uc001ipn.2	0.0000
uc001ipo.2	0.0000
uc001ipp.2	0.0000
uc010qck.1	0.0000
uc001nfd.2	151.8592
uc001nfe.1	27.4163
uc001nff.3	0.0000
uc001nfg.3	1222.1226
uc009ylq.2	23.1941
uc003xbp.3	0.0000
uc003xbq.3	587.3494
uc011kzg.1	0.0000
uc011kzh.1	0.0000
uc001fdh.2	350.0107
uc001fdi.2	303.1267
uc001fdj.2	92.0967
uc001fdk.2	4765.6587
uc001fdl.2	76.3234
uc010pee.1	0.0000
uc001vyr.2	0.0000
uc001vys.2	7.1969
uc002lwg.2	394.2598
uc002lwh.2	195.4766
uc010xgy.1	45.1927
uc003zcm.1	74.9480
uc003zcn.2	939.7071
uc003zco.2	43.6974
uc003zcp.2	23.6299
uc003zcq.2	9.9518
uc010sqi.1	0.0000
uc010sqj.1	0.0000
uc010sqk.1	3.9983
uc002kzj.2	59.8145
uc010dmy.2	12943.4375
uc003odf.2	1811.9069
uc003odg.2	1475.8663
uc003odh.2	607.8247
uc011dqv.1	11.9309
uc003hwa.1	249.4536
uc003hwb.1	54.0809
uc003hwc.2	151.4754
uc011ceo.1	10.3916
uc001xld.3	8.8322
uc001xle.2	3760.5235
uc001xlf.3	892.4832
uc001xlg.3	67.0754
uc010aqx.2	2.2710
uc002rty.2	0.0000
uc002rtz.2	0.0000
uc002rua.2	0.0000
uc002rub.2	0.7997
uc002ruc.3	0.0000
uc002rud.3	0.0000
uc002rue.3	0.0000
uc001nwb.2	0.0000
uc001nwc.2	433.0952
uc001nwd.2	131.4319
uc001nwe.2	572.8436
uc001nwf.2	177.9321
uc001nwg.2	5811.5844
uc010rml.1	12.0669
uc002uqp.3	7946.4895
uc002uqq.2	25.7090
uc002uqr.1	0.0000
uc002uqs.1	0.0000
uc010zfx.1	0.0000
uc001hdg.1	261.0966
uc001hdh.1	272.2758
uc001tla.2	45.9804
uc003eii.2	6.5212
uc003eij.2	63.1930
uc003eik.2	25.1653
uc003eil.2	309.0481
uc010hsd.1	5.4977
uc011bkh.1	274.6828
uc001nkk.2	128.6531
uc001nkl.2	26.0809
uc002fsu.2	43.9013
uc002fsv.2	1168.3255
uc002fsw.2	1.6553
uc002fsx.2	0.0000
uc010vqo.1	0.0000
uc001nkg.2	0.0000
uc001nkh.2	144.8582
uc001nki.2	509.8904
uc009yme.2	79.9859
uc009ymf.1	0.0000
uc009ymg.1	0.0000
uc010rjr.1	9.3480
uc010rjs.1	0.0000
uc004bcn.2	5422.8902
uc004bco.1	86.8589
uc010mtk.1	17.8924
uc002mpe.3	1275.1999
uc002mpf.2	3227.8068
uc002mpg.1	322.0546
uc002mph.2	289.9363
uc002mpi.2	881.2440
uc001dqv.3	42.5099
uc001dqw.3	0.0000
uc001dqx.3	0.0000
uc009wds.2	0.0000
uc010otq.1	0.0000
uc010otr.1	19.4637
uc010ots.1	0.0000
uc010ott.1	0.0000
uc010otu.1	0.0000
uc010jti.2	3748.2647
uc011dol.1	3.0707
uc011dom.1	16.2571
uc001dgr.2	0.0000
uc001dgs.2	0.0000
uc001dgt.2	189.7031
uc001dgu.2	0.0000
uc010oqz.1	0.0000
uc010ora.1	11.0113
uc010orb.1	0.0000
uc001apb.2	28.3879
uc001apc.2	0.0000
uc003jid.2	0.3998
uc003jie.2	0.0000
uc003jif.3	0.0000
uc011coe.1	0.0000
uc001hda.1	75.1679
uc010prn.1	0.0000
uc010pro.1	0.0000
uc010prp.1	0.0000
uc003ywc.1	267.1660
uc003ywd.1	0.0000
uc010meq.1	70.6898
uc002hbf.1	362.9292
uc002hbg.1	237.3867
uc010wak.1	3.2666
uc004bgk.2	4.7980
uc001usg.2	9.4320
uc001ush.2	136.6657
uc001usi.2	5.6256
uc001usj.2	15.1815
uc001usk.2	1.0236
uc002gvx.2	0.0000
uc002gvy.1	9.0441
uc010cqp.1	13.0504
uc010cqq.1	0.0000
uc010vyy.1	0.0000
uc010vyz.1	0.0000
uc010vza.1	17.1247
uc010vzb.1	0.3798
uc010vzc.1	22.3705
uc002gwe.3	0.0000
uc002gwf.3	0.0000
uc002gwg.3	0.0000
uc002gwh.3	0.0000
uc002gwi.2	3.5985
uc010cqs.1	0.0000
uc010cqt.1	0.0000
uc001rqc.2	4.3781
uc001rqd.2	499.4069
uc002ubx.3	0.0000
uc002uby.3	159.0162
uc010fpa.1	0.5158
uc010zcr.1	0.0000
uc010zcs.1	0.0000
uc002wig.2	83.5444
uc002wih.2	0.0000
uc010zqe.1	0.0000
uc010zqf.1	44.8009
uc002rlk.3	758.7203
uc002igf.3	1.5993
uc002igg.3	0.0000
uc003wit.3	2201.5367
uc003wiu.3	21.5148
uc003wiv.3	1328.5651
uc011kve.1	0.0000
uc002vmn.2	0.0000
uc002vmo.3	0.0000
uc002vmp.3	71.6414
uc010fwm.2	20.7192
uc010fwn.1	0.0000
uc003hfy.2	0.0000
uc003hfz.2	0.0000
uc003hga.2	3.5745
uc003hgb.3	0.0000
uc003hgc.3	0.0000
uc010iib.2	5.5376
uc010iic.2	0.0000
uc010iid.2	24.4736
uc002skl.2	1.9072
uc002skn.2	293.4108
uc002sko.1	0.0000
uc002skp.1	0.0000
uc002sks.1	0.0000
uc010ffc.1	0.0000
uc003cdu.3	0.0000
uc003cdv.2	0.0000
uc003cdw.2	34.9211
uc010hfl.2	985.7994
uc010hfm.2	0.0000
uc011awu.1	0.0000
uc011awv.1	0.0000
uc011aww.1	10.0717
uc011awx.1	0.0000
uc011awy.1	0.0000
uc011awz.1	370.6099
uc011axa.1	0.0000
uc011axb.1	0.0000
uc001rym.2	16.0012
uc001ryn.2	0.0000
uc001ryo.2	44.8489
uc001ryp.1	7.5768
uc001ryq.3	0.0000
uc001ryr.2	3.3666
uc001rys.1	100.4691
uc001ryt.1	14.9056
uc001ryv.3	411.9322
uc010sni.1	13.5262
uc010snj.1	0.0000
uc010snk.1	42.2940
uc003lfj.2	0.0000
uc003lfk.2	0.0000
uc003lfl.2	0.0000
uc003lfm.2	0.0000
uc011czg.1	0.3998
uc002gur.1	0.0000
uc002gut.1	0.0000
uc002guu.1	0.0000
uc002guv.1	0.0000
uc002gux.1	0.0000
uc010vyl.1	2.1431
uc002dms.2	0.0000
uc002dmt.2	0.0000
uc002dmu.2	0.0000
uc002dmv.2	1.9792
uc010bxt.2	0.0000
uc010vcd.1	0.0000
uc010vce.1	2.0191
uc001mra.2	0.0000
uc001mrb.2	0.0000
uc001mrc.3	0.0000
uc003amc.2	15.7573
uc011alz.1	3.4345
uc002ecf.3	0.0000
uc010car.2	1.7712
uc002yto.2	258.9495
uc003ami.2	0.7997
uc002nhr.3	9.1961
uc002rjd.2	1938.6249
uc002rje.1	0.0000
uc010eyv.1	0.0000
uc002tdv.2	0.0000
uc010fjj.2	0.0000
uc010ywm.1	0.0000
uc010ywn.1	0.0000
uc001thz.3	2.7988
uc001crn.2	0.0000
uc001cro.2	0.0000
uc001crp.2	8.3964
uc009vyt.1	0.0000
uc010oms.1	0.0000
uc010omt.1	0.0000
uc010omu.1	0.0000
uc002edh.1	1.7712
uc002edi.1	5.4257
uc003bvy.1	0.0000
uc003bvz.2	0.0000
uc001qhx.2	5.2937
uc001qhy.2	3.1027
uc001qhz.2	0.0000
uc001qia.2	0.0000
uc001qib.2	0.0000
uc009zdh.1	0.0000
uc009zdi.1	0.0000
uc001qic.1	0.0000
uc001qid.1	0.0000
uc009zdj.1	0.0000
uc010sdl.1	0.0000
uc010sdm.1	0.0000
uc004eqi.2	3.9983
uc011mtm.1	0.0000
uc001szv.2	0.0000
uc001szw.1	1.1995
uc001szy.2	0.3998
uc010sul.1	0.0000
uc002pmz.2	0.5038
uc002pna.2	5.8935
uc001dze.1	0.0000
uc009wfq.2	11.5951
uc003jby.1	0.0000
uc003jbw.3	0.0000
uc010hdq.2	19.1918
uc003cow.2	0.0000
uc011bai.1	10.7954
uc011baj.1	0.0000
uc002eif.2	0.0000
uc002eig.2	0.0000
uc002eih.2	0.0000
uc002eii.2	0.0000
uc002eij.2	0.0000
uc010ccd.2	0.0000
uc003jck.2	0.3998
uc002hey.3	2164.5565
uc010csg.2	136.0619
uc001mqd.2	0.0000
uc009yic.2	0.0000
uc003byp.2	8.8482
uc003byq.2	19.6796
uc003byr.2	378.4305
uc010hee.1	0.4158
uc010hef.1	0.0000
uc010heg.2	271.5401
uc003lrr.2	2.3990
uc004fib.3	170.3633
uc004fic.3	0.0000
uc010nui.1	5.8655
uc010nuj.2	11.6670
uc011myx.1	533.3964
uc001cll.2	16.3610
uc001clm.2	0.0000
uc001cln.2	378.4345
uc009vxd.2	0.0000
uc009vxe.2	6.2773
uc010okm.1	4.1742
uc010okn.1	0.0000
uc010oko.1	169.6796
uc010okp.1	0.0000
uc002nul.2	0.0000
uc002num.2	0.0000
uc010xrq.1	0.7997
uc011chb.1	144.3384
uc003ydq.1	1.1995
uc003ydr.1	0.0000
uc003fgz.2	0.0000
uc001uso.2	1351.0236
uc011kyc.1	196.9400
uc011kyd.1	12.1908
uc011kye.1	0.0000
uc011kyf.1	4228.5758
uc004dyn.2	0.0000
uc004dyo.2	7.5968
uc002zud.2	9.1961
uc002zue.2	0.0000
uc002dtl.1	1.1755
uc002djd.2	5.0418
uc002fkm.2	962.7892
uc002evw.1	163.7381
uc002evt.1	114.0833
uc002evu.1	220.6858
uc002evv.1	0.0000
uc010cfb.1	0.0000
uc010cfc.1	182.8020
uc001wgr.3	164.0300
uc001wgs.3	78.8783
uc001wgt.3	49.0671
uc001wgu.3	20.7791
uc001wgv.3	13.1064
uc001wiw.2	54.3288
uc001wix.2	1503.2946
uc001wiy.2	38.4476
uc001wiz.2	1337.5773
uc010akj.2	451.6713
uc010tnk.1	327.0924
uc010tnl.1	0.0000
uc002ntt.3	3.2386
uc002ntu.3	2.3590
uc002ntv.3	0.0000
uc002ntw.3	0.0000
uc002rrx.2	0.0000
uc002rry.2	0.0000
uc002rrz.2	0.1479
uc002rsa.2	0.0000
uc002rsb.1	0.0000
uc002rsc.1	0.0000
uc002rsd.3	152.1871
uc010fan.1	0.0000
uc002pgx.2	0.0000
uc010ele.2	0.0000
uc010xyq.1	0.0000
uc010xyr.1	4.3981
uc001xlu.2	0.4758
uc001xlv.2	0.0000
uc001xlw.2	0.0000
uc001xlx.2	0.0000
uc001xly.2	0.0000
uc001xlz.2	0.0000
uc001xma.2	0.0000
uc010ara.2	0.7237
uc003dyu.2	0.0000
uc010hqc.2	0.0000
uc011bhu.1	0.0000
uc001giz.2	0.0000
uc009wwe.2	0.0000
uc010pmq.1	0.0000
uc001bnl.2	491.6942
uc001bnm.2	1459.0935
uc001bnn.2	12.9145
uc010ofk.1	298.5286
uc002tca.2	1.1995
uc002jln.1	0.0000
uc002jlo.2	6327.2404
uc002jlp.2	4991.9301
uc002coi.2	2748.1475
uc002coj.2	528.9623
uc002cok.2	1230.5630
uc003jbe.2	0.0000
uc011clx.1	3.2346
uc002tbz.3	0.0000
uc002esm.2	7.8686
uc010cee.2	9.8118
uc010vji.1	16.3050
uc004ezj.2	64.6284
uc004ezk.2	21.3349
uc011mvx.1	0.0000
uc004dgu.1	59.0388
uc004dgv.1	2.9347
uc002xuv.1	277.4096
uc010gib.1	0.0000
uc010gic.2	7.7647
uc010gid.2	440.6240
uc010zyj.1	1.8352
uc010zyk.1	4.2542
uc010zyl.1	0.0000
uc010zym.1	54.9765
uc003evn.2	37.9838
uc011bnk.1	0.0000
uc001rer.2	0.0000
uc001res.2	0.0000
uc001ret.2	0.0000
uc001reu.2	0.0000
uc010sio.1	0.0000
uc010sip.1	0.0000
uc010siq.1	0.0000
uc001req.3	0.0000
uc001rek.2	0.3998
uc001rel.2	0.0000
uc001reo.2	0.0000
uc010sil.1	0.0000
uc001rei.2	0.0000
uc001rej.3	0.0000
uc009zip.2	0.0000
uc010sii.1	0.0000
uc010sij.1	0.0000
uc010sik.1	0.0000
uc003eqa.3	119.2011
uc003eqb.3	52.3257
uc010htw.1	0.0000
uc011blv.1	0.0000
uc001owb.2	174.2337
uc001owc.2	210.8780
uc001owd.2	100.6211
uc010rrp.1	0.4958
uc010rrq.1	3.1627
uc010rrr.1	0.0000
uc010rrs.1	0.0000
uc002bqx.2	99.3536
uc002bqy.2	23.7938
uc002bqz.1	0.0000
uc010boc.1	0.0000
uc002ydb.1	20.5792
uc002ydc.1	0.0000
uc002yde.1	0.1799
uc003knm.2	25.9889
uc003xyk.2	0.0000
uc003xyl.2	0.0000
uc010lzb.2	0.0000
uc010lzc.2	0.0000
uc011lfa.1	1.9991
uc003knn.2	0.0000
uc003kno.2	0.0000
uc003knp.2	0.0000
uc003knq.2	0.0000
uc003iwx.2	0.3998
uc002hjg.3	81.3893
uc002hjh.3	100.5251
uc010ctp.2	48.3234
uc010ctq.2	0.0000
uc010ctr.2	0.0680
uc002hjn.2	3.9983
uc002hji.3	11.9069
uc002hjj.3	0.0000
uc010cts.2	11.2832
uc002hjk.1	0.0000
uc002hjl.2	0.0000
uc002hjm.2	1.2875
uc010ctt.2	0.3439
uc010wch.1	38.3516
uc010ctu.1	0.7997
uc002hje.2	5.4737
uc002hjf.3	114.2792
uc010wcg.1	16.1891
uc001cgm.1	0.0000
uc001cgn.1	0.0000
uc009vwf.1	9.1961
uc009vwg.1	0.0000
uc001kmw.2	4.7980
uc001kmz.2	0.0000
uc009xvh.1	0.0000
uc003gpr.1	78.3666
uc003gps.1	0.0000
uc003mab.2	215.1802
uc003mac.1	1.9272
uc010jjg.2	0.0000
uc010jji.2	0.0000
uc001vlk.2	0.3998
uc004fcd.2	0.0000
uc004fcg.2	0.0000
uc010nso.2	0.0000
uc010nsp.2	0.3998
uc011mwq.1	0.0000
uc011mwr.1	0.0000
uc011mws.1	0.0000
uc011mwt.1	0.0000
uc003fej.3	0.0000
uc003fek.2	0.0000
uc004fbx.2	0.0000
uc004fby.2	1.9991
uc001vln.2	11.9949
uc010tic.1	0.0000
uc001vll.1	3105.8748
uc010afe.1	0.0000
uc001kxo.1	1404.8646
uc001kxp.1	249.2297
uc003djc.1	8.2045
uc003djd.1	23.5460
uc003dje.1	386.2672
uc003djf.1	231.5172
uc003djg.1	60.2503
uc003djh.2	12.5227
uc003dji.1	275.2346
uc011bez.1	11.0873
uc011bfa.1	165.1495
uc011bfb.1	0.1279
uc011bfc.1	0.0000
uc002kra.2	83.9402
uc010wzu.1	0.0000
uc010wzv.1	12.0189
uc002yam.2	1795.2540
uc010zzv.1	166.7089
uc001pjp.2	1.5993
uc002xnm.1	119.1492
uc002afn.2	526.5993
uc002afo.2	389.1939
uc002afp.2	996.7187
uc002afq.2	190.2788
uc002afr.1	9.8758
uc010bgd.2	45.6165
uc003lyg.2	1295.5192
uc003lyh.1	5.0738
uc003lyi.1	6.0494
uc003ywy.2	0.0000
uc003ikc.2	213.8008
uc003ikd.2	771.8627
uc003ikf.2	0.4478
uc010iov.2	16.2611
uc011cic.1	0.0000
uc002lcy.2	1451.6206
uc002lcz.2	38.1277
uc010xdc.1	0.0000
uc010xdd.1	480.6069
uc002aqj.2	602.8708
uc010ujr.1	68.9626
uc010ujs.1	215.5041
uc010ujt.1	313.3503
uc002lfb.3	39.7590
uc010xdo.1	7.1210
uc010xdp.1	1147.4544
uc003lbi.3	2.7988
uc003lbj.1	85.9393
uc003lbk.1	0.0120
uc003lbl.1	1369.4317
uc002aqf.2	161.4271
uc002aqg.2	8.9002
uc010bhx.2	0.0000
uc002ldf.2	0.0000
uc002ldg.2	284.7265
uc010xde.1	357.7993
uc001uvw.2	0.0000
uc001uvx.2	0.0000
uc010tep.1	0.7997
uc001ryc.1	122.2558
uc001ryd.1	94.9995
uc001rye.1	136.1939
uc001ryf.1	0.0000
uc003pfr.2	0.0000
uc003pfs.2	671.1816
uc010kao.2	0.0000
uc010kap.2	0.0000
uc011dxy.1	0.0000
uc001cfj.2	865.4827
uc001cfk.2	144.9022
uc010ojh.1	0.0000
uc010oji.1	0.0000
uc010ojj.1	127.5296
uc004eun.3	380.0818
uc004eup.3	0.0000
uc011muk.1	409.8411
uc011mul.1	124.0831
uc003zhc.2	114.4632
uc003zhd.2	1417.3633
uc003zhe.2	6.5612
uc003zhf.2	103.5798
uc003zhg.2	439.5045
uc010mha.2	0.0000
uc010mhb.2	4.4021
uc011llw.1	70.0061
uc011llx.1	0.0000
uc002mqe.2	16.1891
uc002mqf.3	409.9291
uc002mqg.1	16.5449
uc002mqh.3	2346.7667
uc002mqi.1	3.1147
uc002mqj.3	917.2167
uc010dxo.2	351.7299
uc010dxp.2	38.1997
uc010dxq.2	160.4835
uc010dxr.2	1653.7624
uc010dxs.2	140.8799
uc010dxt.1	7.7927
uc003ijg.2	2613.5729
uc003htb.3	172.0386
uc003htc.3	138.6528
uc003htd.3	30.4630
uc010ila.2	0.0000
uc011cdw.1	227.0071
uc002vgc.3	101.8645
uc002vgd.3	493.0336
uc010fvf.2	78.2346
uc010fvg.2	116.5303
uc002zya.2	0.0000
uc002zyb.2	926.3008
uc002zyc.2	1737.2548
uc002zyd.2	34.4173
uc002zye.1	0.0000
uc002zyf.1	0.0000
uc002zyg.2	0.0000
uc010gue.1	0.0000
uc011ajb.1	13.2703
uc003crq.2	1321.1923
uc011bbc.1	2271.2829
uc011bbd.1	389.8257
uc001ska.2	196.2883
uc001skb.2	2554.6300
uc001skc.2	80.2338
uc001skd.2	282.3195
uc010sqf.1	0.0000
uc001rvx.3	1158.1379
uc001rvy.3	114.0074
uc009zlp.2	606.3573
uc010smo.1	4.6940
uc010dea.1	3054.7286
uc010deb.1	621.7907
uc010dec.1	0.0000
uc010wpt.1	105.0672
uc003wjs.2	140.5720
uc003wjt.2	26.7086
uc003wju.2	223.8005
uc010lqa.1	7.9006
uc011kvh.1	39.2273
uc002hux.2	3521.0977
uc002huy.2	0.0000
uc002huz.1	4.5341
uc002hva.2	79.0503
uc010wff.1	0.0000
uc010wfg.1	113.9794
uc010wfh.1	0.0000
uc010wfi.1	10.0797
uc010wfj.1	122.8156
uc004dsg.2	3033.3058
uc004dsi.1	0.0000
uc011moe.1	76.1315
uc011mof.1	6.8291
uc003bgc.2	0.0000
uc003bgd.2	19.5916
uc003bge.1	0.0000
uc004bbu.1	0.0000
uc004bbv.2	85.8354
uc004bbw.2	971.6094
uc004bbx.2	411.7003
uc004bby.2	202.0618
uc010mtg.1	0.6117
uc010mth.1	3.8624
uc011lvl.1	0.0000
uc001kze.2	1904.7873
uc003fdf.1	3.3266
uc003fdg.1	3.3026
uc003fdh.2	915.6813
uc003fdi.2	0.0000
uc003fdj.2	0.0000
uc003fdl.2	1856.0241
uc010hwc.1	0.0000
uc010hwd.2	49.2590
uc004ahr.2	381.9011
uc011lry.1	386.5711
uc002rcn.2	906.8691
uc002rco.2	121.6281
uc002rcp.1	0.0000
uc002rcq.2	0.0000
uc002rcr.1	5.0578
uc010exo.2	0.0000
uc002klk.3	168.0483
uc002kll.3	619.8595
uc002klm.3	236.0553
uc001fat.2	0.0000
uc010cpo.1	0.7997
uc003axw.2	0.0000
uc003axx.2	434.9584
uc003axy.2	366.4636
uc010gxz.1	2.6349
uc002gst.2	180.7509
uc002gsu.2	0.0000
uc010vxq.1	62.7452
uc002gsy.3	656.2360
uc001xzm.2	2245.3100
uc001xzn.2	122.6717
uc001xzo.2	0.0000
uc001xzp.1	74.8401
uc001xzq.1	18.6680
uc010atz.2	647.9835
uc002ryz.2	785.6768
uc002rza.2	0.0000
uc002rzb.2	90.3415
uc002rzc.2	599.3043
uc002rzd.2	330.2231
uc002rze.2	26.4767
uc004dbu.1	0.0000
uc002dfm.2	379.3022
uc002dfo.3	1.4954
uc010bwa.2	2793.8320
uc010bwb.2	283.0952
uc001foc.3	3920.7272
uc009wrv.2	0.0000
uc002fub.1	259.4733
uc002fud.1	13.6662
uc010vqv.1	497.7356
uc001gqf.2	484.3254
uc001gqg.2	444.3304
uc001gqh.2	554.6873
uc001gqi.2	1597.8303
uc010pob.1	1.5114
uc010poc.1	0.0000
uc011crr.1	3.7904
uc003jyd.2	131.6878
uc003jye.2	132.6354
uc003jyf.2	328.5598
uc003jyg.2	393.5641
uc003jyi.1	1.7313
uc003kak.2	474.4056
uc003kal.2	19.8195
uc003kam.2	45.3526
uc003kan.2	0.0000
uc003kap.1	0.0000
uc011crm.1	5.3977
uc001kzb.2	111.1366
uc001kzc.3	739.3006
uc001xls.1	11.9949
uc001xlt.1	0.0000
uc003qwr.1	0.0000
uc003qws.1	204.4648
uc011egu.1	0.6477
uc002wkk.1	0.0000
uc002wkl.1	49.2830
uc002wkm.1	293.6027
uc002wkn.1	0.0000
uc002wko.1	6.9210
uc002wkp.2	2.8388
uc010zqo.1	0.0000
uc003vor.2	170.6472
uc003vos.2	94.0399
uc001mcv.1	15.8452
uc001mcw.2	597.2212
uc001mcx.2	31.1907
uc009yew.2	0.0000
uc009yex.2	12.6626
uc003pti.2	357.5235
uc010kdq.2	11.1193
uc002ewa.2	0.0000
uc010cfe.2	55.5763
uc010vlh.1	0.0000
uc002tqo.1	270.3886
uc002tqp.1	2510.1090
uc002tqq.1	993.7960
uc002tqr.1	758.5044
uc002tqs.1	0.0000
uc002tqt.1	0.0000
uc010yzy.1	75.6717
uc010yzz.1	0.0000
uc010zaa.1	0.0000
uc010zab.1	31.4986
uc010zac.1	21.6428
uc010zad.1	0.0000
uc003pzg.2	99.1017
uc003pzh.2	56.0321
uc001bpf.2	23.4900
uc001bpg.2	285.0984
uc010ofq.1	6.8811
uc010ofr.1	0.0000
uc004daa.2	0.0000
uc003hfg.1	0.0000
uc003hfh.2	3.5985
uc011cas.1	0.0000
uc004daf.1	14.4778
uc004dag.2	2666.3903
uc010nfs.2	25.5771
uc010nft.2	0.0000
uc011mjq.1	0.0000
uc009ymh.1	4.7980
uc002fye.2	1.5993
uc002fyf.1	0.0000
uc003ajk.1	1130.2138
uc003ajl.1	13.3343
uc003ajm.1	0.0000
uc003ajn.1	19.0839
uc003ajo.1	1.6113
uc003ajp.1	81.9770
uc010gwe.1	101.3288
uc011ale.1	0.0000
uc011alf.1	10.7994
uc011alg.1	9.7718
uc011alh.1	41.6822
uc003zsf.1	1903.7517
uc010mjo.1	0.0000
uc010mjp.1	11.6790
uc011lnu.1	10.1477
uc001sfa.1	177.5402
uc001sfb.3	0.0000
uc001sfc.3	32.3342
uc001sfd.3	147.2092
uc001sfe.1	48.7112
uc001sff.1	133.4870
uc001sfg.1	193.3535
uc009znf.1	119.7969
uc003upt.2	184.8971
uc003upu.1	0.0000
uc003upv.1	597.5610
uc002jep.1	334.9291
uc002jeq.1	0.0000
uc002jer.1	40.9105
uc002ssq.1	1.2755
uc002ssr.2	0.0000
uc002sss.2	2.3230
uc009xdj.2	134.8385
uc009xdl.1	8.8282
uc010ptw.1	0.0000
uc010ptx.1	626.0089
uc001ibi.2	8.3005
uc001ibj.2	3.6704
uc001ibk.2	157.2649
uc001ibl.2	574.8467
uc002ftm.3	252.4443
uc002ftn.1	11.4431
uc002siw.2	498.7632
uc002six.1	200.8343
uc010yre.1	32.8940
uc002xuz.2	133.5430
uc003xqp.2	258.6896
uc002flj.2	15.1935
uc001zpz.1	1033.3671
uc001zqa.1	8.9882
uc002wnq.1	0.0000
uc002wnr.1	0.0000
uc002wns.1	0.0000
uc010gca.1	0.0000
uc010gcb.1	3.5105
uc010gcc.1	1.2875
uc011ahw.1	1822.0226
uc001hqz.2	6.4852
uc001hra.2	384.2201
uc001hrd.2	0.0000
uc001hre.2	12.0029
uc001hrf.2	641.6342
uc001hrg.1	57.5195
uc003pka.2	0.0000
uc003pkb.2	0.0000
uc003pkc.2	0.0000
uc003pkd.2	0.0000
uc011dzd.1	0.7997
uc011dze.1	0.0000
uc011dzf.1	0.0000
uc001xft.2	368.2429
uc002miw.1	386.5151
uc002mix.1	782.5861
uc003zlt.2	700.1373
uc003zlu.2	183.4457
uc011lmt.1	2.0391
uc004chh.2	714.4951
uc002apt.1	0.0000
uc002apu.1	113.0278
uc001fcq.2	854.0356
uc010eln.1	0.0000
uc010elq.1	0.0000
uc010elo.1	0.0000
uc010elp.1	0.0000
uc010xyy.1	0.0000
uc010ybp.1	0.0000
uc010ybq.1	0.0000
uc010ybr.1	0.0000
uc010ybs.1	0.0000
uc010ybt.1	0.0000
uc010ybu.1	0.0000
uc010ybv.1	0.0000
uc010ybw.1	0.0000
uc010ybx.1	0.0000
uc010yby.1	0.0000
uc010ybz.1	0.0000
uc010xyx.1	0.0000
uc010xyz.1	0.0000
uc010xzc.1	0.0000
uc010xzb.1	0.0000
uc010xza.1	0.0000
uc010yca.1	0.0000
uc010xyi.1	0.0000
uc010eoa.1	0.0000
uc010emp.1	0.0000
uc010yae.1	0.0000
uc010ysc.1	0.0000
uc011bsm.1	0.0000
uc003ksw.1	41.9141
uc003ksx.1	0.0000
uc003ksy.1	0.0000
uc003ksz.1	0.0000
uc003kta.1	0.0000
uc003ktc.1	10.3596
uc010jct.2	0.0000
uc010jcu.2	0.9036
uc010jcv.1	0.0000
uc010jcw.1	0.0000
uc010jcx.1	0.0000
uc011cwl.1	0.0000
uc011cwm.1	0.0000
uc003hso.2	0.0000
uc003hsp.2	24.8014
uc003hsq.2	2.7868
uc003hsr.2	0.0000
uc010ikt.2	0.0000
uc003mep.2	0.0000
uc003meq.2	0.3998
uc010jke.1	0.0000
uc001keb.2	164.7297
uc003vmi.2	3720.2807
uc010lle.2	1305.9748
uc002wah.1	113.9354
uc002wai.1	2.4030
uc002waj.1	60.7021
uc002wak.2	0.8516
uc002wal.2	19.2238
uc002ioj.2	1282.1210
uc002iok.2	60.1064
uc001yek.2	135.3143
uc001yel.2	128.1733
uc002xiq.1	204.9406
uc002xir.1	45.6925
uc002xis.1	0.0000
uc002xit.1	37.2401
uc002xiu.1	11.5511
uc001bqk.2	129.4728
uc001bql.2	41.1305
uc001bqm.2	23.5659
uc001bqn.2	42.8337
uc001bqo.2	38.9354
uc001bqp.2	1.5433
uc001nvo.2	0.0000
uc001nvp.2	13.5462
uc001nvq.2	538.7141
uc001nvr.2	115.8586
uc001nvs.2	0.0000
uc001nvt.2	608.8442
uc001nvu.2	1618.8693
uc001bqa.1	250.5731
uc001bqb.1	0.0000
uc001bqc.1	120.8964
uc001bqd.2	131.1440
uc003ldr.2	15.4774
uc010jfa.2	0.0000
uc003plb.3	306.6492
uc003plc.3	9.0441
uc003pld.3	116.1344
uc003plf.2	29.5754
uc003xxa.1	1762.0482
uc004cim.2	44.9568
uc004cin.2	118.5814
uc004cio.2	759.0721
uc004cip.3	1.7073
